v_gene,j_gene,cdr3_length,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
IGHV0-6IP5,IGHJ0-7IA7,54,3.344000695552145e-06,1.337600278220858e-05,6.01920125199386e-05,0.0003410880709463,0.0010533602190989,0.0027454245710483,0.0059957932471249,0.0108813782633266,0.0177232036864263,0.0262771574656487,0.0364161675745628,0.0474981858796226,0.0608942526660045,0.0779018402035827,0.1005741649194262,0.1325528435709914,0.1749982443996348,0.2286192955528134,0.2944860772531041,0.3706390050929131,0.4548275666041338,0.5469581297672911,0.6407540052768331,0.731326264115863,0.8115990008125923,0.8769474624050723,0.9258066565677846,0.9576850151984831,0.9781469554545668,0.9896335978437883,0.9954855990610046,0.9981407356132732,0.999207471835154,0.9996655999304448,0.999866239972178,0.9999565279909578,0.9999866239972178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-6IP5,IGHJ0-7IA7,57,0.0,3.344000695552145e-06,3.3440006955521444e-05,0.0001504800312998,0.000484880100855,0.0013376002782208,0.0032503686760766,0.0063034413111157,0.0109449142765421,0.0173219236029601,0.02504322120899,0.0337877830278588,0.0432446169948803,0.0540423952408182,0.0667161578769608,0.084014673475052,0.1080546944753764,0.1421568135686172,0.1869898308938848,0.242443394428226,0.3079523680540925,0.3815972953722374,0.4626458402303348,0.5497604023501638,0.6386773808448952,0.7241600706252947,0.8017509187641911,0.8668987403149381,0.9169082707169204,0.9513381018783252,0.9739067625726068,0.9870018692963888,0.9940075507535706,0.9974786234755536,0.999013519794812,0.9996455359262716,0.9998896479770468,0.9999464959888712,0.9999866239972178,0.9999966559993044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-6IP5,IGHJ0-7IA7,60,0.0,6.68800139110429e-06,2.006400417331287e-05,4.6816009737730025e-05,0.0002039840424286,0.0005651361175483,0.001508144313694,0.0035112007303297,0.0071193774808305,0.0123694585728473,0.01959250007524,0.0286647739622729,0.0385529840190206,0.048391034065335,0.058583548185378,0.0702407346100728,0.0841350575000919,0.102674197356233,0.1277876425798296,0.161481793588213,0.2032082342673127,0.2548329170052467,0.3148209454827567,0.3838210558347796,0.4627628802546791,0.5477673779356146,0.6383296047725578,0.7254742628986467,0.8038308871968245,0.8693666128282554,0.9193928632337156,0.953812662393034,0.975605514925947,0.9882959975655676,0.994726510903114,0.9978063355437178,0.999224191838632,0.9997358239450514,0.9999197439833069,0.9999665599930444,0.999993311998609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-6IP5,IGHJ0-7IA7,63,0.0,0.0,0.0,6.68800139110429e-06,2.006400417331287e-05,0.0001003200208665,0.0002942720612085,0.0008293121724969,0.0018893603929869,0.0038255367957116,0.006861889427273,0.0113261303558351,0.0170008995361871,0.0240099249940644,0.0317345666007898,0.0396665362506395,0.048421130071595,0.057396427938457,0.069006798353414,0.0838274094361011,0.1041221496574071,0.1317335634005811,0.1676080028624646,0.212718572245463,0.2676270636664292,0.3335607253806308,0.4114725975863003,0.4982326956324006,0.5913631150035279,0.6834602381597294,0.7689195199352601,0.8408957909063245,0.897847466752273,0.9389753313068688,0.9661052089498836,0.982514220362958,0.9915563982437308,0.9961744632042884,0.998424975672395,0.9993713278692362,0.9997592319499202,0.9999130559819156,0.9999799359958268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-6IP5,IGHJ0-7IA7,66,0.0,0.0,0.0,3.3290721210184298e-06,3.3290721210184298e-06,4.993608181527644e-05,0.0001331628848407,0.0003262490678598,0.0007956482369234,0.0016179290508149,0.0031559603707254,0.0055295887930116,0.0091948971982529,0.0136991317779908,0.019165468200703,0.0260366730584851,0.0328679290508149,0.0401752423564504,0.0479386385426653,0.0566807819324597,0.0685788856929796,0.0849379460956642,0.1079584798125066,0.1388922179610099,0.1791873069138169,0.228321082347928,0.2885107062959411,0.358920581655481,0.43949411420049,0.5268955736657078,0.618148769574944,0.7055169383189517,0.7844891871737509,0.8503082720784064,0.9016758549057208,0.9391678651326302,0.9645254074784276,0.9806114839671888,0.9898496591030148,0.9950130499627144,0.997822786832854,0.99908450516672,0.999650447427293,0.9998402045381912,0.9999533929903056,0.9999833546393948,0.999986683711516,0.9999966709278788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-6IP5,IGHJ0-7IA7,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008403361344537,0.0008403361344537,0.0008403361344537,0.0008403361344537,0.0031051736934089,0.0047858459623165,0.0107400225047283,0.014429361488185,0.0181187004716416,0.0251693839929134,0.0353970648088295,0.0421915774856951,0.0540999305705188,0.0600541071129306,0.0685292920587038,0.0820464938111996,0.1006057123704182,0.1217577629342335,0.1515286456462927,0.188462735521559,0.2374895257248198,0.2923579688285571,0.381127151715387,0.4571476453829395,0.5446766740884388,0.6177045177045177,0.6979266920443391,0.7495463142521966,0.7946994182288301,0.8350666762431469,0.8859896095190213,0.9193780076133018,0.9441475735593384,0.9600014364720246,0.9724221312456608,0.9834901481960304,0.99002849002849,0.9943019943019944,0.9971509971509972,0.9985754985754988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-6IP5,IGHJ0-7IA7,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002721088435374,0.0005335467520341,0.0007754432203457,0.0013089899723798,0.0018229952842288,0.0025984385045745,0.0031017728813828,0.0036353196334169,0.0057002113859573,0.0083075203956764,0.0100985028747831,0.0127466951947687,0.0175808262347028,0.0209333660895417,0.0294845833834259,0.0414080794388389,0.0540286554873521,0.0794245361424686,0.1029015147423265,0.1474238384274851,0.2063130390037001,0.2692272458088218,0.3524577049010218,0.435978211313553,0.5311192343410513,0.6250070149007837,0.7153945971228355,0.7965708353975359,0.8672837611096688,0.9217247189151422,0.9532759944810048,0.9731938213117854,0.9850051409049349,0.9940987754559976,0.9974317738706512,0.9987407638430312,0.9992547691548802,0.9992547691548802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,15,0.0081735064218552,0.0493087705837664,0.1466658224503539,0.3011596614005118,0.4856457323335619,0.647125778764682,0.7818307243767246,0.8755788388554754,0.9372453110055312,0.9720466150068748,0.9878643911695532,0.9957549146511544,0.9989851684286152,0.999857762089122,0.9999823319993992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,18,0.0039592968235337,0.030082630257187,0.1035235735329033,0.2368321612610895,0.4107168534291055,0.5957370679133102,0.7451771149968399,0.851181937045843,0.9193025752149356,0.9607614958383912,0.983259932518066,0.9937199666937532,0.9976725755158956,0.9992676638476742,0.999842831967309,0.9999799359958268,0.9999966559993044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,21,0.0018358563818581,0.0138475068802814,0.0526613229535551,0.1398427650872951,0.2826483147908494,0.4546536785679651,0.6266757623485586,0.774514033098919,0.8825754155756864,0.9427206120858872,0.9739234825760844,0.9890885257304132,0.9960239831729883,0.9986389917169102,0.999618783920707,0.9998595519707868,0.9999531839902625,0.9999799359958268,0.9999966559993044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,24,0.0008025601669325,0.0058820972234762,0.0225820366970636,0.0635059172092307,0.1422303815839193,0.2666439274619369,0.4320214818604682,0.6084409265557128,0.7599642860725715,0.8666379082606849,0.930836033613895,0.965914600910237,0.9836812766057056,0.9925562544517008,0.9965590232842768,0.9983781596626572,0.9994114558775828,0.9998996799791336,0.9999732479944357,0.9999866239972178,0.999993311998609,0.9999966559993044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,27,0.0001070080222576,0.0013141922733519,0.0068752654300552,0.0244045170761395,0.0657263336710774,0.1413876934086402,0.257966245656979,0.4105329333908501,0.5794885685336223,0.7369241212802172,0.8590637466852593,0.9351832345181128,0.9727497383319456,0.9880853255217475,0.994385422832168,0.996983711372612,0.9983146236494416,0.9991673438268076,0.9997057279387914,0.99993980798748,0.9999832799965224,0.999993311998609,0.9999966559993044,0.9999966559993044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,30,2.675200556441716e-05,0.000230736047993,0.0010734242232722,0.004046240841618,0.0123828345756295,0.0312697505041081,0.0691940623923649,0.1337633718227813,0.2325585283721739,0.3623458833679437,0.5125115786024084,0.6604434813722442,0.7868132676571596,0.8790107108342279,0.9372565149493552,0.9707065539069633,0.9878679654765368,0.9953618710352692,0.9984416956758728,0.999702383938096,0.9999464959888712,0.999993311998609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,33,1.337600278220858e-05,7.356801530214719e-05,0.0004146560862484,0.0014078242928274,0.0038188487943205,0.0090990258925973,0.0205756362797323,0.0434385690352223,0.0848506736489401,0.1541885280712138,0.2525957805399223,0.3772434064666285,0.5186712278836154,0.6586343769959504,0.7806736823801259,0.8734630136803069,0.9348521784492532,0.9692318496002248,0.986754413244918,0.9944088308370368,0.9977929595409356,0.9991539678240254,0.999739167945747,0.9999431519881756,0.9999866239972178,0.9999966559993044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,36,6.68800139110429e-06,6.353601321549075e-05,0.0003043040632952,0.0010633922211855,0.002822336587046,0.0063636333236357,0.0127205786458803,0.0244145490782262,0.0451975134010827,0.081864481027812,0.1402206371658925,0.2244091986771133,0.3326779091970051,0.4609236798721254,0.5940985075724896,0.7183682614205984,0.8224168430627034,0.8996331631236979,0.9490742134074364,0.9768862671923436,0.9905431660329784,0.9965991512926236,0.9989600157836834,0.9997425119464424,0.9999264319846978,0.9999832799965224,0.999993311998609,0.9999966559993044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,39,6.68800139110429e-06,6.01920125199386e-05,0.0002574880535575,0.0009262881926679,0.0025581605320973,0.0053804971191434,0.0100186260838742,0.0170711235507937,0.0277117337640406,0.0452610494142982,0.0741966874329109,0.1204274970489193,0.189377447390509,0.2822202827018188,0.3939065619325648,0.5184471798370134,0.6420681975501851,0.7534401407155493,0.8444103356373498,0.9115077095936036,0.9545684065502286,0.9788458515999372,0.9914627662242552,0.9966593433051436,0.9986791197252568,0.9994014238754962,0.999782639954789,0.9999464959888712,0.9999899679979132,0.9999966559993044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,42,1.0032002086656434e-05,6.688001391104289e-05,0.0003812160792929,0.0011837762462254,0.0029326886099992,0.0062833773069424,0.0113428503593128,0.0184521958380567,0.0273907096972676,0.0390345201191801,0.0557812756025053,0.080453312734289,0.1182940246051571,0.1721692198111977,0.2455967870841317,0.3377273502472888,0.4447755005133041,0.5584380841551215,0.6706995315055027,0.7712971044297977,0.8535762415438582,0.9138618860832723,0.9546754145724862,0.978427851512993,0.9907203980698428,0.9965489912821902,0.998866383764208,0.9996555679283582,0.9998996799791336,0.9999765919951312,0.9999966559993044,0.9999966559993044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,45,0.0,2.3408004868865013e-05,0.0001571680326909,0.0006286721307638,0.0019629284082891,0.0047685449918573,0.009363201947546,0.0164692034255943,0.0250766612159455,0.036265687543263,0.049384202271914,0.0660172617315904,0.088472226402223,0.1196416568854646,0.1636687700431041,0.2222590062298733,0.2956798855014161,0.3848643840517918,0.48257274037513,0.5844610975679082,0.6844835023725686,0.776440177499557,0.8533588814986474,0.912303581759145,0.952251014068211,0.9768361071819104,0.9899813739161258,0.9961644312022016,0.9987125597322124,0.999581999913056,0.9999130559819156,0.9999799359958268,0.9999832799965224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,48,3.344000695552145e-06,1.6720003477760725e-05,0.0001203840250398,0.0006019201251993,0.0018057603755981,0.0046113769591664,0.0101055701019585,0.018375283822059,0.0293837341118167,0.042709576883592,0.0567209397979554,0.0719495189654999,0.0886762104446517,0.1094324227619439,0.1372545085489377,0.1758977805867383,0.2267867831716509,0.291566764645887,0.36710774035841,0.4526740301561983,0.5427814728985464,0.6351528041117832,0.7233407904548844,0.8028276869881589,0.8700086609618015,0.921375855646178,0.956721942998164,0.9784044435081244,0.9903960300023744,0.9962781272258504,0.998782783746819,0.9996589119290537,0.99993980798748,0.9999899679979136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,51,3.344000695552145e-06,1.6720003477760725e-05,9.028801877990791e-05,0.0004280320890306,0.0014680163053473,0.0035546727393719,0.0076945456004654,0.0141919389519233,0.0229866607812254,0.033637302996559,0.0462742816250505,0.0591720923077951,0.0724243670642683,0.0866464020224516,0.1038981016108051,0.126590490330822,0.1583451209357851,0.2000381216079293,0.2516995883535144,0.313757553261571,0.3827810716184629,0.4590811354888762,0.5396481442468141,0.6226663055145916,0.7049922586383898,0.7818942426340025,0.8485368324956611,0.9025992917406528,0.9424631240323298,0.9688138495132806,0.9848082048401068,0.9933153426095912,0.9973649274519047,0.9991472798226342,0.9997792959540936,0.9999598719916531,0.9999966559993044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,54,0.0,6.68800139110429e-06,3.67840076510736e-05,0.0001571680326909,0.0004915681022461,0.0010901442267499,0.0025715365348795,0.0050929130593259,0.0091558739044217,0.0149677471132914,0.0222275726233351,0.0306243583698665,0.040051096330628,0.0501600104332821,0.0617335968405881,0.0744809274920329,0.0912644669830091,0.1138097196724216,0.1443036620151617,0.1847460064271693,0.2353240169473955,0.2953187334262965,0.3645261718214437,0.4404650836167374,0.5229114207655755,0.6070431342649719,0.6905394876322134,0.7692873600117709,0.8377123022441588,0.8932895938042354,0.9347685784318642,0.9635537364191772,0.9810763000638704,0.991084894145658,0.996304879231415,0.9985587357002168,0.9994883678935804,0.9998495199687002,0.9999565279909578,0.9999899679979132,0.9999966559993044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,57,0.0,0.0,0.0,6.68800139110429e-06,3.344000695552145e-05,0.0001371040285176,0.0003778720785973,0.0008961921864079,0.0019729604103757,0.0037084967713673,0.0066211213771932,0.0108613142591533,0.0161381473567346,0.0225887246984547,0.0300291262460582,0.0380380079119056,0.0471002497968519,0.057336235925937,0.0700133425627752,0.0870309621024401,0.1096497828071548,0.1409061573084807,0.182067461870032,0.2337155526128349,0.2951180933845634,0.3666763642686838,0.4458756767421407,0.5324786067555501,0.6220209133803499,0.7090318114786168,0.7876893958393943,0.8558601940189203,0.907294268717208,0.9453222446270269,0.9701915777998482,0.9850255648853176,0.9932250545908112,0.9970539353872184,0.9988463197600344,0.9995853439137516,0.9998695839728736,0.9999598719916536,0.9999899679979132,0.999993311998609,0.9999966559993044,0.9999966559993044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,60,0.0,0.0,0.0,0.0,0.0,2.792350962200918e-05,4.59602903059022e-05,0.0002018779419075,0.0005004496160525,0.0011439203076688,0.0022932104109167,0.0043873497634264,0.0068340480505344,0.0103385793675635,0.0145439599463364,0.0196585775575788,0.0250151302712397,0.0310796775645289,0.0378346972560052,0.0468771062733138,0.0583610201184172,0.0752691643915742,0.0982807385946634,0.1290331803231258,0.1708859039515093,0.2217338852398292,0.2841275622625867,0.3596355310196562,0.4440289720571476,0.5363486916186737,0.6293769358566775,0.7176948201901583,0.7977403352983776,0.8633149192061936,0.9133716887722444,0.9489454166055258,0.9720322708309834,0.986236323601664,0.9934755115406748,0.9971160207702332,0.9991054228480944,0.9996758381373784,0.99993628793732,0.9999906832876816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,63,0.0,0.0,0.0,0.0,0.0,0.0,6.7401341286691605e-06,1.348026825733832e-05,2.824586441828332e-05,0.0001094094767376,0.000273648971043,0.0006185395448949,0.0013272714892697,0.0023144016582064,0.0042477504748107,0.0066361982312227,0.0095002630547922,0.0133738098808299,0.0179000362419837,0.0224569208099406,0.0278727797093357,0.034136530383644,0.042583203503581,0.0540698117812798,0.0707556879997064,0.09356708072525,0.1269531268078567,0.1704290263984726,0.2265281361982543,0.2944672998354742,0.3755550592523661,0.4662813590713277,0.5612226942092401,0.6553387306488231,0.7424755283761152,0.8182565229299571,0.8785654945333685,0.9240899500743832,0.9551365610524204,0.9748783751894876,0.9866677087311592,0.9930962639494018,0.996514367940722,0.9982129412129184,0.9990738592584006,0.9994746460637032,0.9997798013854894,0.9998899006927447,0.9999630860095976,0.9999926172019196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-W52N,IGHJ0-7IA7,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018182443904005,0.0029644457700484,0.0060072806252772,0.011254725541067,0.0141155271834096,0.0171583620386383,0.0208732399046198,0.028049021153933,0.0363645559674773,0.0459269804902379,0.0600836141451444,0.0890565650540183,0.1304556979261329,0.1674679099215133,0.2238683490586189,0.2970982786838123,0.3788639270087956,0.4853788313516959,0.5685099968828966,0.6545559661587704,0.7393735211120025,0.8021141406613568,0.857678978961398,0.903815871664651,0.9362553057125976,0.9606554786740372,0.9790290275639494,0.9860853132565852,0.992193282211431,0.9960966411057156,0.9982853997373056,0.9987595581062004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-6IP5,IGHJ0-OHJS,15,0.0055826075514585,0.02905392840744,0.0815510769962724,0.1750826311508062,0.2864155141557434,0.3953920667114907,0.4952019769827586,0.5894132641120593,0.6970542762491044,0.8189328547835748,0.9279376547963089,0.9849087961047996,0.9997910471022432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHV0-6IP5,IGHJ0-OHJS,18,0.0064217801214445,0.0365365665281772,0.1187113827633962,0.2679170661553212,0.4462887503994886,0.600428118674763,0.713516698625759,0.7973760253542133,0.8553651326302333,0.8981770001065303,0.9307220091616064,0.9572880046873334,0.97760866091403,0.9912944764035369,0.9978760519867902,0.9998135719612228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
